arrived_at,num_prefill_tokens,num_decode_tokens
265.647,1155,251
265.647,895,345
265.647,7195,3
265.647,942,18
265.647,67156,390
265.647,50616,371
265.647,6176,27
265.647,6468,28
265.647,16305,359
265.647,6944,35
265.647,3227,18
265.647,3133,20
265.647,2964,17
265.647,7061,28
268.704,3139,18
268.704,6664,3
268.704,6647,349
268.704,3145,17
268.704,1299,377
268.704,6169,27
268.704,2647,112
268.704,11703,263
268.704,47795,88
268.704,18968,279
268.704,5684,414
268.704,2110,509
268.704,14834,669
268.704,94361,1
268.704,6725,3
268.704,3162,20
268.704,1002,435
268.704,7936,3
268.704,7356,34
271.756,18566,71
271.756,36684,602
271.756,10112,403
271.756,5463,514
271.756,3030,15
271.756,4287,140
271.756,3577,222
271.756,14705,322
271.756,6583,3
271.756,11189,107
271.756,4589,257
271.756,21903,472
271.756,4920,14
271.756,24857,359
271.756,45808,263
271.756,2267,387
271.756,7113,35
271.756,5341,211
271.756,22993,438
274.809,6631,1
274.809,40898,283
274.809,6291,3
274.809,5416,18
274.809,982,215
274.809,3732,403
274.809,5492,228
274.809,17339,285
274.809,2556,366
274.809,8206,391
274.809,5869,194
274.809,4441,165
274.809,28630,1
274.809,6943,40
274.809,7075,39
274.809,13688,561
274.809,1454,69
274.809,4697,161
274.809,6168,25
274.809,26127,1960
274.809,3154,19
274.809,35337,306
277.862,9234,537
277.862,6172,30
277.862,3398,22
277.862,6611,1
277.862,908,485
277.862,3986,19
277.862,7075,3
277.862,1169,756
277.862,9472,338
277.862,1899,357
280.915,9106,456
280.915,5838,541
280.915,1617,302
280.915,4165,18
280.915,6736,3
280.915,6980,3
280.915,3005,484
280.915,6271,26
280.915,3225,24
280.915,6165,22
280.915,18332,257
280.915,6748,3
280.915,7171,3
280.915,3140,20
280.915,4861,18
280.915,6992,39
280.915,43370,475
280.915,7039,25
280.915,69486,419
280.915,10770,1033
283.968,1929,409
283.968,4384,32
283.968,897,558
283.968,7841,3
283.968,6607,31
283.968,6932,452
283.968,1381,210
283.968,7271,289
283.968,7194,3
283.968,10476,906
283.968,27070,113
283.968,8357,3
283.968,6164,3
283.968,6932,3
283.968,3157,21
283.968,41535,1005
283.968,20263,564
283.968,4094,18
287.024,3951,16
287.024,6166,24
287.024,3324,23
287.024,2581,395
287.024,2633,1
287.024,3966,437
287.024,1908,565
287.024,7905,396
287.024,9822,3
287.024,7117,419
287.024,6211,3
287.024,2362,385
287.024,4336,540
287.024,6266,25
287.024,4945,456
287.024,6166,23
287.024,20920,551
287.024,9608,441
290.077,1018,168
290.077,7139,3
290.077,1746,591
290.077,17277,355
290.077,4998,594
290.077,4228,23
290.077,9150,501
290.077,6736,27
290.077,6168,26
290.077,7351,3
290.077,7444,3
290.077,6196,26
290.077,27052,569
290.077,6901,3
290.077,2446,864
290.077,4174,461
290.077,13258,463
290.077,2109,456
290.077,5096,397
293.13,7283,3
293.13,3106,18
293.13,3112,17
293.13,11618,418
293.13,7287,18
293.13,6983,23
293.13,25357,398
293.13,6941,532
293.13,937,26
293.13,11321,403
293.13,934,530
293.13,1832,620
293.13,19263,802
293.13,6599,3
293.13,9847,454
293.13,10723,256
293.13,901,488
293.13,1737,965
293.13,7106,3
293.13,1309,451
293.13,3218,16
296.182,18729,406
296.182,4055,23
296.182,4350,19
296.182,1476,405
296.182,6954,3
296.182,7178,3
296.182,12147,429
296.182,1807,561
296.182,3212,23
296.182,6653,431
296.182,3146,20
296.182,3210,17
296.182,2641,494
296.182,4275,138
296.182,6167,25
296.182,8590,3
296.182,6410,410
296.182,6997,40
296.182,7054,37
299.235,3180,19
299.235,6801,3
299.235,18986,149
299.235,29475,652
299.235,18977,414
299.235,13936,407
299.235,5397,398
299.235,5114,455
299.235,6691,3
299.235,25434,772
299.235,6879,3
299.235,6390,3
299.235,4281,17
299.235,6173,28
299.235,11221,476
299.235,3172,20
299.235,2990,20
299.235,15368,493
299.235,6169,25
299.235,7180,3
302.288,3145,16
302.288,6875,43
302.288,3187,17
302.288,12289,3
302.288,6167,24
302.288,6259,3
302.288,6273,14
302.288,12076,226
302.288,7520,3
302.288,5745,18
302.288,20092,362
302.288,3132,21
302.288,3112,16
302.288,8247,39
302.288,6591,3
302.288,6635,29
302.288,6211,3
302.288,11778,40
302.288,3993,20
302.288,6167,26
302.288,1041,508
302.288,3132,24
302.288,3128,20
305.344,7003,3
305.344,8506,846
305.344,7602,34
305.344,6789,26
305.344,6565,3
305.344,6169,24
305.344,13347,44
305.344,3174,19
305.344,961,69
305.344,950,54
305.344,22718,331
305.344,1200,503
305.344,20892,365
305.344,6569,40
305.344,3143,15
305.344,18931,621
305.344,5056,249
308.397,6171,30
308.397,6686,3
308.397,40620,410
308.397,6197,3
308.397,8072,605
308.397,6173,564
308.397,15175,375
308.397,6803,3
308.397,17873,293
308.397,6176,30
308.397,1164,68
311.45,3128,21
311.45,6962,3
311.45,6164,3
311.45,6176,3
311.45,3137,19
311.45,6632,3
311.45,6909,3
311.45,13132,40
311.45,6166,3
311.45,6388,3
311.45,8586,466
311.45,18060,433
311.45,2174,107
311.45,6509,30
311.45,6166,24
311.45,6173,37
311.45,6794,3
311.45,7010,3
311.45,6204,3
311.45,3294,15
311.45,6623,511
314.503,7535,3
314.503,6366,3
314.503,6171,27
314.503,3621,607
314.503,937,73
314.503,6901,3
314.503,12070,394
314.503,16608,945
314.503,28831,333
314.503,21155,555
314.503,924,44
317.556,7152,3
317.556,6176,32
317.556,7513,3
317.556,6167,3
317.556,15389,381
317.556,6168,3
317.556,891,8
317.556,15291,733
317.556,10751,480
317.556,6680,3
317.556,3000,19
317.556,6788,3
317.556,6928,3
317.556,7033,3
317.556,6811,3
317.556,4042,527
320.612,1248,23
320.612,19612,245
320.612,6182,27
320.612,6169,26
320.612,3266,17
320.612,18575,330
320.612,4498,611
320.612,3178,23
320.612,6170,3
320.612,7120,3
320.612,34091,440
320.612,31626,119
320.612,7034,3
320.612,6169,26
320.612,3138,24
320.612,6167,25
320.612,16787,7
320.612,7321,3
320.612,34383,599
320.612,3037,25
320.612,7117,30
320.612,3787,338
320.612,6617,27
320.612,18895,527
323.665,7244,3
323.665,2925,13
323.665,27246,3
323.665,2994,19
323.665,1629,29
323.665,4243,22
323.665,2282,331
323.665,3793,279
323.665,33389,329
323.665,14516,407
323.665,9663,324
323.665,7498,176
326.718,1838,190
326.718,3107,90
326.718,1813,457
326.718,3177,20
326.718,6578,3
326.718,6813,3
326.718,2774,407
326.718,23415,518
326.718,72696,1294
326.718,10965,504
326.718,1467,538
326.718,6167,3
326.718,6715,27
326.718,3157,17
326.718,3212,16
326.718,2984,20
326.718,1880,78
329.77,6186,3
329.77,6168,33
329.77,7258,3
329.77,6200,3
329.77,6350,3
329.77,6998,3
329.77,3173,18
329.77,7351,3
329.77,6149,425
329.77,3115,18
329.77,35111,419
329.77,4079,19
329.77,25823,308
329.77,5183,138
329.77,82882,35
329.77,6208,3
329.77,6177,3
329.77,6841,3
332.823,6211,3
332.823,6863,27
332.823,3876,18
332.823,8528,505
332.823,7226,3
332.823,3182,23
332.823,3015,17
332.823,6708,28
332.823,6176,31
332.823,3352,29
335.876,8814,614
335.876,6539,36
335.876,5199,187
335.876,6710,3
335.876,6252,3
335.876,6169,3
335.876,7405,43
335.876,3174,547
335.876,6839,234
335.876,7112,3
335.876,7220,3
335.876,6170,27
335.876,3166,18
335.876,6957,57
335.876,6478,3
335.876,6172,29
335.876,6897,61
335.876,6609,32
335.876,4228,253
335.876,1300,83
335.876,19397,285
335.876,74766,681
338.932,14261,511
338.932,6167,3
338.932,19279,578
338.932,3066,20
338.932,7254,557
338.932,34196,404
338.932,11353,466
338.932,16657,304
338.932,15520,536
338.932,901,368
338.932,937,27
338.932,973,23
338.932,6826,3
338.932,1999,529
338.932,5504,445
338.932,7281,35
338.932,6727,42
341.985,122846,1
341.985,7369,3
341.985,30623,295
341.985,6282,3
341.985,907,518
341.985,6310,3
341.985,112869,224
341.985,3106,15
341.985,8680,324
341.985,6167,3
341.985,7599,3
341.985,6186,3
341.985,3126,22
341.985,4230,20
341.985,2986,21
341.985,5169,456
341.985,6429,3
341.985,51609,13
341.985,15845,347
341.985,892,315
341.985,6983,3
341.985,7318,3
341.985,30008,398
341.985,6792,28
345.038,7025,38
345.038,3153,18
345.038,28556,390
345.038,12081,91
345.038,2991,18
345.038,7437,3
345.038,3118,19
345.038,9591,540
345.038,5204,506
345.038,2290,87
345.038,115208,408
345.038,1359,363
348.091,11997,359
348.091,28117,539
348.091,17732,307
348.091,7224,3
348.091,26214,50
348.091,6364,25
348.091,2245,423
348.091,13830,382
348.091,6206,3
348.091,6181,1
348.091,12790,311
348.091,4385,418
348.091,7152,46
348.091,3223,19
351.144,3112,22
351.144,6332,26
351.144,1452,778
351.144,6172,28
351.144,3025,505
351.144,6506,3
351.144,2836,334
351.144,7339,36
351.144,3148,21
351.144,893,46
351.144,6317,3
351.144,6709,3
351.144,18675,564
351.144,6771,3
351.144,3166,453
351.144,8262,433
351.144,17462,31
351.144,1617,439
351.144,11104,142
354.196,10981,397
354.196,4006,561
354.196,6830,26
354.196,895,146
354.196,7017,547
354.196,6750,28
354.196,6172,3
354.196,24510,298
354.196,3174,299
354.196,3773,406
354.196,14430,65
354.196,6414,3
354.196,6064,130
354.196,6261,3
354.196,4194,15
354.196,3126,16
354.196,6167,3
354.196,3171,20
354.196,21100,570
357.253,3323,22
357.253,3174,20
357.253,3126,21
357.253,893,197
357.253,5835,283
357.253,1702,84
357.253,7279,40
357.253,13689,115
357.253,7102,41
357.253,910,319
357.253,17611,3
357.253,896,446
360.306,7433,211
360.306,4432,215
360.306,7171,3
360.306,6457,3
360.306,7038,3
360.306,2965,16
360.306,6374,3
360.306,4410,20
360.306,3118,16
360.306,4697,18
360.306,6929,3
360.306,4796,669
360.306,1681,811
360.306,3374,18
360.306,6170,3
360.306,7506,395
363.358,6374,3
363.358,6191,28
363.358,40282,406
363.358,6479,28
363.358,6240,3
363.358,7038,3
363.358,3049,16
363.358,3114,16
363.358,6165,22
363.358,6171,33
363.358,3085,16
363.358,3119,22
363.358,7037,511
363.358,3132,15
363.358,13644,370
363.358,9899,242
363.358,6299,107
363.358,6739,28
363.358,22344,75
363.358,4198,123
366.411,4771,197
366.411,7182,3
366.411,6208,35
366.411,27841,357
366.411,7388,41
366.411,5262,412
366.411,6197,3
366.411,107788,178
366.411,10395,3
366.411,4446,541
366.411,894,449
366.411,2232,525
366.411,6548,3
366.411,6642,3
366.411,12469,434
366.411,6728,3
366.411,1076,361
366.411,3485,20
366.411,26233,69
366.411,6302,462
366.411,6169,25
366.411,3112,16
369.464,1379,27
369.464,3137,20
369.464,7172,29
369.464,6178,31
369.464,3142,21
369.464,10489,990
369.464,6166,24
369.464,6875,38
369.464,7149,3
369.464,7497,3
369.464,6741,3
369.464,6166,3
369.464,6684,3
372.52,33019,300
372.52,39528,542
372.52,3107,20
372.52,16161,467
372.52,6170,27
372.52,7751,143
372.52,7875,3
372.52,7176,556
372.52,78948,1022
372.52,6166,3
372.52,99340,1032
372.52,4435,463
372.52,16671,414
375.573,2568,582
375.573,6174,31
375.573,7862,3
375.573,4409,504
375.573,7139,3
375.573,7226,3
378.626,23270,102
378.626,7062,3
378.626,3139,16
378.626,6890,3
378.626,3316,19
378.626,26822,121
378.626,26346,325
378.626,2582,331
378.626,6169,25
378.626,3501,38
378.626,15473,153
378.626,6167,33
378.626,927,244
378.626,896,690
381.679,1540,530
381.679,6452,1
381.679,5186,240
381.679,7419,3
381.679,6171,3
381.679,6543,3
381.679,3179,17
381.679,6248,405
381.679,1794,7
381.679,17476,283
381.679,6343,3
384.732,6167,3
384.732,18178,236
384.732,17955,365
384.732,7514,3
384.732,6454,30
384.732,4167,22
384.732,6171,28
384.732,6377,3
384.732,926,575
384.732,6166,548
384.732,6751,3
384.732,6372,3
384.732,967,224
384.732,9996,427
384.732,6196,35
384.732,3335,21
384.732,893,255
384.732,6743,33
387.784,3211,17
387.784,6790,25
387.784,3962,23
387.784,6346,3
387.784,17380,385
387.784,6869,3
387.784,6426,3
387.784,2713,266
387.784,6174,3
387.784,5142,339
387.784,42583,353
387.784,6811,3
387.784,3137,21
390.841,7292,41
390.841,3170,21
390.841,6899,3
390.841,46093,139
390.841,23038,326
390.841,9025,3
390.841,6166,23
390.841,28954,443
390.841,15786,496
390.841,6870,44
390.841,1416,20
390.841,6943,3
390.841,6231,28
390.841,3125,19
390.841,3196,23
390.841,2855,580
390.841,6980,24
390.841,6878,3
390.841,24013,114
393.894,913,503
393.894,3190,22
393.894,7293,3
393.894,6168,36
393.894,7282,3
393.894,7291,3
393.894,5217,173
393.894,6169,3
393.894,6170,3
393.894,890,121
393.894,3108,21
393.894,6178,3
393.894,4204,93
393.894,10948,294
396.946,6185,3
396.946,7278,3
396.946,7962,3
396.946,7134,39
396.946,4680,207
396.946,4859,52
396.946,12808,903
396.946,4591,450
396.946,3138,20
396.946,69921,458
396.946,32170,431
396.946,6450,24
396.946,6817,3
396.946,2059,155
396.946,5310,369
396.946,3144,22
399.999,7926,3
399.999,3005,22
399.999,4131,22
399.999,24745,101
399.999,3185,24
399.999,1369,305
399.999,1072,83
399.999,113204,472
399.999,23158,374
399.999,3041,18
399.999,11759,86
399.999,2562,20
399.999,6720,3
399.999,3882,18
399.999,892,256
399.999,3079,17
403.052,5306,175
403.052,14627,217
403.052,1039,457
403.052,7165,26
403.052,6168,32
403.052,6794,3
403.052,7140,43
403.052,4713,109
403.052,7181,1
403.052,6202,3
403.052,7089,3
403.052,54993,272
403.052,6169,3
403.052,6832,3
403.052,7384,3
403.052,92331,100
403.052,6794,3
403.052,7287,3
406.105,3121,17
406.105,7997,1298
406.105,5175,450
406.105,3378,17
406.105,3110,17
406.105,6346,3
406.105,3127,18
406.105,6681,3
406.105,26276,69
406.105,3689,18
406.105,3182,19
406.105,6168,33
406.105,6168,27
406.105,7272,3
406.105,6169,26
406.105,6536,14
406.105,6168,35
406.105,6620,27
406.105,6610,34
409.158,895,462
409.158,16770,17
409.158,6180,3
409.158,3247,22
409.158,11713,457
409.158,6169,29
409.158,6423,3
409.158,7116,36
412.214,897,244
412.214,3154,17
412.214,6168,25
412.214,6537,25
412.214,6167,25
412.214,6802,24
412.214,6333,25
412.214,19180,74
412.214,6263,3
412.214,3109,19
412.214,894,224
415.267,2678,591
415.267,12337,558
415.267,98687,501
415.267,4905,334
415.267,51430,502
415.267,14812,317
415.267,6562,26
415.267,6450,289
415.267,934,760
415.267,6649,28
415.267,1144,279
415.267,15638,517
415.267,5089,270
415.267,8639,180
415.267,6166,3
418.32,3146,17
418.32,3665,16
418.32,4295,23
418.32,1101,554
418.32,3155,18
418.32,6165,3
418.32,7134,3
418.32,898,634
418.32,8932,166
418.32,893,205
418.32,7107,50
418.32,6168,24
418.32,6369,28
418.32,6508,3
418.32,3191,23
418.32,3114,19
418.32,3178,20
418.32,7185,3
421.372,123148,591
421.372,6746,3
421.372,6211,3
421.372,17220,587
421.372,3103,19
421.372,4039,18
421.372,5812,269
421.372,6175,37
421.372,8918,409
421.372,892,211
421.372,1952,888
421.372,4449,366
421.372,6171,3
421.372,3295,20
421.372,1521,932
421.372,1905,349
421.372,7090,3
421.372,7186,3
421.372,4694,208
424.429,3237,366
424.429,11006,259
424.429,900,231
424.429,7026,3
424.429,7032,3
424.429,899,396
424.429,3096,19
424.429,3268,19
424.429,6743,3
424.429,6225,30
424.429,3113,18
424.429,6645,25
424.429,6596,3
424.429,6188,51
424.429,7536,3
424.429,9020,3
424.429,3124,21
427.478,1616,278
427.478,3213,639
427.478,3746,19
427.478,5525,77
427.478,6167,24
427.478,1142,664
427.478,4064,21
427.478,6462,3
427.478,6943,3
427.478,12290,201
427.478,3136,18
427.478,7053,372
427.478,6167,3
427.478,8160,3
427.478,7746,340
427.478,6613,38
427.478,6389,3
427.478,7863,3
427.478,53916,455
430.534,7615,3
430.534,7000,3
430.534,4928,33
430.534,7479,1024
430.534,6643,27
430.534,26219,229
430.534,899,338
430.534,1558,245
430.534,26236,402
430.534,7522,3
430.534,3005,510
430.534,22473,425
430.534,4332,94
430.534,3202,23
430.534,2761,525
430.534,8839,3
430.534,15318,473
430.534,5305,507
430.534,6176,3
430.534,6180,3
433.587,2373,387
433.587,6339,18
433.587,15795,499
433.587,6609,114
433.587,73661,266
433.587,32615,392
433.587,81807,746
433.587,891,155
433.587,17394,267
433.587,3308,18
433.587,22352,436
433.587,6979,3
433.587,3121,15
433.587,4245,466
433.587,7166,3
433.587,6168,26
433.587,4091,20
433.587,6523,3
433.587,7474,41
433.587,7273,3
433.587,111469,580
433.587,3164,16
436.64,15126,368
436.64,6289,28
436.64,7784,26
436.64,6170,28
436.64,21875,354
436.64,7172,36
436.64,4188,19
436.64,4121,16
436.64,6168,25
436.64,4146,368
436.64,1444,38
436.64,5144,119
436.64,3075,16
436.64,6965,3
436.64,7143,3
439.693,2924,13
439.693,7384,3
439.693,3102,20
439.693,6761,3
439.693,14399,181
439.693,3118,20
439.693,5101,139
439.693,3160,16
439.693,20695,469
439.693,10093,295
439.693,7071,106
439.693,21480,386
439.693,13344,493
439.693,1036,934
439.693,2260,46
439.693,19561,941
439.693,9162,414
439.693,6205,3
439.693,6557,40
439.693,26245,246
439.693,2979,592
442.749,56923,465
442.749,6815,3
442.749,6628,441
442.749,28348,721
442.749,1099,478
442.749,6180,50
442.749,6168,3
442.749,5816,287
442.749,6769,2000
442.749,10150,318
442.749,3049,19
442.749,18595,527
442.749,1703,332
442.749,3312,16
445.802,3136,22
445.802,6169,25
445.802,8929,177
445.802,10154,270
445.802,6170,3
445.802,3148,20
445.802,6346,3
445.802,7438,34
445.802,7091,3
445.802,3372,21
445.802,6170,3
445.802,5973,339
445.802,3144,19
445.802,937,278
445.802,1234,619
448.855,3099,15
448.855,6179,3
448.855,3005,86
448.855,22583,831
448.855,922,271
448.855,8940,3
448.855,4852,434
448.855,6776,29
448.855,7882,533
448.855,5777,447
448.855,6183,40
448.855,22332,364
448.855,6171,29
448.855,7214,34
448.855,4723,410
448.855,7018,616
448.855,6780,33
448.855,1514,508
448.855,6681,3
448.855,38435,552
448.855,6168,24
448.855,6958,3
448.855,3233,18
451.908,3190,23
451.908,6167,3
451.908,3490,507
451.908,6344,3
451.908,4287,17
451.908,3150,18
451.908,7396,3
451.908,3122,21
451.908,6172,46
451.908,15013,99
451.908,12031,327
451.908,19889,97
451.908,3133,16
451.908,905,37
451.908,7534,3
451.908,9160,293
451.908,1179,236
451.908,3114,18
451.908,6607,3
451.908,55270,153
451.908,7150,3
451.908,7192,3
451.908,4749,442
454.96,6958,3
454.96,4601,19
454.96,6166,3
454.96,6313,363
454.96,7697,3
454.96,6172,3
454.96,895,555
454.96,6170,35
454.96,7003,3
454.96,24917,284
454.96,2968,18
454.96,4282,16
454.96,4753,126
454.96,1439,569
454.96,6744,531
454.96,3507,98
458.013,6169,3
458.013,9072,591
458.013,3126,16
458.013,6528,3
458.013,4980,361
458.013,3150,18
458.013,6914,28
458.013,6362,3
458.013,18879,204
458.013,6165,24
458.013,1595,650
458.013,6186,37
458.013,99808,1
458.013,6470,3
458.013,6908,553
458.013,52145,483
458.013,7046,32
458.013,4127,19
461.066,3049,21
461.066,16167,388
461.066,18476,275
461.066,31787,225
461.066,6538,3
461.066,6535,36
461.066,1494,216
461.066,906,440
461.066,6167,3
461.066,898,556
461.066,4342,27
461.066,9121,3
461.066,10459,321
461.066,1811,182
461.066,47491,160
461.066,3030,21
461.066,892,384
461.066,34734,197
461.066,2642,270
461.066,6753,41
461.066,26499,96
461.066,1735,269
464.122,3335,18
464.122,895,53
464.122,7000,27
464.122,6854,3
464.122,6181,3
464.122,6405,3
464.122,7571,622
464.122,68206,373
464.122,6252,3
464.122,6176,32
464.122,2403,367
464.122,6309,3
464.122,6168,3
464.122,6178,36
464.122,1243,366
464.122,11389,620
464.122,2606,347
464.122,15019,600
464.122,3129,17
464.122,3159,19
464.122,9631,350
464.122,21851,355
464.122,3173,18
467.175,11716,589
467.175,3120,19
467.175,12194,339
467.175,6726,45
467.175,6170,27
467.175,30174,561
467.175,13322,541
467.175,6802,3
467.175,6540,3
467.175,6373,3
467.175,6716,3
467.175,6227,3
467.175,6168,3
467.175,6184,3
467.175,15246,548
467.175,6826,36
467.175,8876,3
467.175,21685,559
467.175,6971,3
467.175,4117,23
467.175,8837,515
467.175,2974,15
467.175,3122,18
467.175,10180,469
467.175,10895,375
470.228,3137,15
470.228,7008,3
470.228,94733,643
470.228,3128,23
470.228,13476,656
470.228,11802,509
470.228,10807,443
470.228,3117,20
470.228,6826,3
470.228,6647,24
470.228,12435,432
470.228,3109,21
470.228,6775,26
470.228,7109,29
470.228,19209,468
470.228,7944,130
470.228,6364,25
470.228,6249,27
470.228,932,326
470.228,4332,371
470.228,6389,25
470.228,7186,3
470.228,7852,423
470.228,1484,288
470.228,2758,550
470.228,7260,3
470.228,7026,37
473.281,1491,47
473.281,28100,2000
473.281,6167,24
473.281,17602,410
473.281,7171,79
473.281,6542,3
473.281,39342,96
473.281,6173,3
473.281,7451,29
473.281,3143,21
473.281,1300,140
473.281,6177,40
473.281,82900,740
473.281,6170,30
473.281,12122,498
476.334,6176,27
476.334,2877,462
476.334,6896,29
476.334,5995,506
476.334,6272,3
476.334,3386,465
476.334,4046,360
476.334,7070,3
476.334,6171,3
476.334,3931,17
476.334,6177,3
476.334,6174,3
479.386,12053,355
479.386,1067,318
479.386,6167,3
479.386,7844,639
479.386,6167,24
479.386,76621,985
479.386,10070,928
479.386,47605,97
482.443,21558,366
482.443,12582,407
482.443,4919,245
482.443,892,58
482.443,897,590
482.443,1110,667
485.496,4852,281
485.496,6170,3
485.496,27285,732
485.496,12443,390
485.496,16262,235
485.496,5992,224
485.496,5910,93
485.496,15933,636
485.496,6771,25
485.496,1955,400
485.496,8851,438
485.496,6490,3
485.496,7359,3
485.496,11328,419
485.496,6740,35
485.496,6832,3
488.548,1093,246
488.548,6169,25
488.548,910,489
488.548,8783,3
488.548,7654,3
488.548,7193,3
488.548,26876,467
488.548,6168,26
488.548,6564,3
488.548,6787,3
488.548,7156,36
488.548,6782,25
488.548,6926,3
488.548,7069,3
488.548,7306,569
488.548,6203,46
488.548,3164,21
488.548,3145,21
488.548,4121,20
488.548,3149,17
488.548,7533,3
488.548,13450,682
488.548,6843,3
488.548,1435,348
488.548,3066,401
491.601,15971,359
491.601,2976,17
491.601,3112,20
491.601,1407,491
491.601,29366,406
491.601,4044,18
